instance_date,area_name_en,property_type_en,property_sub_type_en,rooms_en,reg_type_en,procedure_area,actual_worth,meter_sale_price,building_name_en,trans_group_en,nearest_metro_en,nearest_mall_en,sqft,ppsf
2024-03-17,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,294.6,3618111.0,12282.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,3171.0,1141.0
2024-03-15,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,191.7,2052685.0,10710.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,2063.0,995.0
2024-03-01,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,286.3,2471764.0,8633.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,3082.0,802.0
2024-03-24,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,200.1,2418942.0,12088.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2154.0,1123.0
2024-03-27,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,270.8,2853785.0,10538.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2915.0,979.0
2024-03-11,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,189.5,1925760.0,10161.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2040.0,944.0
2024-03-25,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,269.5,2819772.0,10463.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2901.0,972.0
2024-03-18,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,202.3,2180178.0,10775.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2178.0,1001.0
2024-03-24,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,244.9,2551648.0,10420.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2636.0,968.0
2024-03-05,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,187.0,2023065.0,10818.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2013.0,1005.0
2024-03-08,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,245.2,2683863.0,10947.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2639.0,1017.0
2024-03-23,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,210.8,2489093.0,11808.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2269.0,1097.0
2024-03-24,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,199.7,2033900.0,10183.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2150.0,946.0
2024-03-11,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,189.2,2216256.0,11711.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2037.0,1088.0
2024-03-21,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,272.8,2759840.0,10118.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2936.0,940.0
2024-03-15,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,251.0,2553390.0,10172.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2702.0,945.0
2024-03-09,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,255.6,2836281.0,11098.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2751.0,1031.0
2024-03-06,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,172.8,1850700.0,10710.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,1860.0,995.0
2024-03-14,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,244.9,2960228.0,12088.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2636.0,1123.0
2024-03-11,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,168.8,1902399.0,11270.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,1817.0,1047.0
2024-03-01,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,290.9,3105952.0,10678.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,3131.0,992.0
2024-03-21,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,277.3,2922315.0,10538.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2985.0,979.0
2024-03-03,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,224.9,2251530.0,10011.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2421.0,930.0
2024-03-01,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,169.3,1781916.0,10527.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,1822.0,978.0
2024-03-06,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,297.1,3409068.0,11474.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,3198.0,1066.0
2024-03-13,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,293.4,3120104.0,10635.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,3158.0,988.0
2024-03-27,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,207.5,2121350.0,10226.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2234.0,950.0
2024-03-24,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,233.5,2538130.0,10872.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2513.0,1010.0
2024-03-13,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,273.9,2420308.0,8837.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2948.0,821.0
2024-03-01,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,181.7,2098788.0,11550.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,1956.0,1073.0
2024-03-07,EMAAR SOUTH,Villa,Villa,5 B/R,Off-Plan,426.4,4410990.0,10344.0,Expo Golf,Sales,UAE Exchange,Dubai Hills Mall,4590.0,961.0
2024-03-27,EMAAR SOUTH,Villa,Villa,5 B/R,Ready,597.7,6318188.0,10570.0,Fairways Villas,Sales,UAE Exchange,Dubai Hills Mall,6434.0,982.0
2024-03-05,EMAAR SOUTH,Villa,Villa,5 B/R,Ready,432.5,4203465.0,9720.0,Greenway Villas,Sales,UAE Exchange,Dubai Hills Mall,4655.0,903.0
2024-03-07,EMAAR SOUTH,Villa,Villa,4 B/R,Ready,313.7,3052808.0,9731.0,Golf Point,Sales,UAE Exchange,Dubai Hills Mall,3377.0,904.0
2024-03-04,EMAAR SOUTH,Villa,Villa,5 B/R,Ready,532.5,5164532.0,9698.0,Expo Golf,Sales,UAE Exchange,Dubai Hills Mall,5732.0,901.0
2024-03-04,EMAAR SOUTH,Villa,Villa,5 B/R,Off-Plan,430.8,4534986.0,10527.0,Greenway Villas,Sales,UAE Exchange,Dubai Hills Mall,4637.0,978.0
2024-03-25,EMAAR SOUTH,Villa,Villa,5 B/R,Off-Plan,556.3,5658660.0,10172.0,Greenway Villas,Sales,UAE Exchange,Dubai Hills Mall,5988.0,945.0
2024-03-12,EMAAR SOUTH,Villa,Villa,5 B/R,Off-Plan,501.5,4809618.0,9591.0,Fairways Villas,Sales,UAE Exchange,Dubai Hills Mall,5398.0,891.0
2024-03-09,EMAAR SOUTH,Villa,Villa,5 B/R,Off-Plan,531.9,5828050.0,10958.0,Golf Point,Sales,UAE Exchange,Dubai Hills Mall,5725.0,1018.0
2024-03-18,EMAAR SOUTH,Villa,Villa,4 B/R,Off-Plan,386.3,4137210.0,10710.0,Golf Point,Sales,UAE Exchange,Dubai Hills Mall,4158.0,995.0
2024-03-06,EMAAR SOUTH,Villa,Villa,4 B/R,Off-Plan,411.0,4171832.0,10150.0,Fairways Villas,Sales,UAE Exchange,Dubai Hills Mall,4424.0,943.0
2024-03-16,EMAAR SOUTH,Villa,Villa,4 B/R,Ready,306.3,3204684.0,10463.0,Expo Golf,Sales,UAE Exchange,Dubai Hills Mall,3297.0,972.0
2024-04-20,EMAAR SOUTH,Apartment,Apartment,3 B/R,Ready,134.6,1753290.0,13024.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,1449.0,1210.0
2024-04-27,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,56.5,800128.0,14165.0,Mulberry Park,Sales,UAE Exchange,Dubai Hills Mall,608.0,1316.0
2024-04-04,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,74.0,931320.0,12594.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,797.0,1169.0
2024-04-10,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,87.4,1202598.0,13756.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,941.0,1278.0
2024-04-14,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,112.5,1482264.0,13175.0,Mulberry Park,Sales,UAE Exchange,Dubai Hills Mall,1211.0,1224.0
2024-04-07,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,58.2,785004.0,13498.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,626.0,1254.0
2024-04-04,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,57.0,750308.0,13154.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,614.0,1222.0
2024-04-09,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,36.1,459798.0,12723.0,Mulberry Park,Sales,UAE Exchange,Dubai Hills Mall,389.0,1182.0
2024-04-23,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,46.0,492525.0,10710.0,Parkside,Sales,UAE Exchange,Dubai Hills Mall,495.0,995.0
2024-04-09,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,58.4,784992.0,13433.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,629.0,1248.0
2024-04-01,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,70.8,880872.0,12443.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,762.0,1156.0
2024-04-14,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,58.0,819312.0,14133.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,624.0,1313.0
2024-04-21,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,110.6,1486368.0,13433.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,1190.0,1249.0
2024-04-01,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,124.4,1683123.0,13530.0,Mulberry Park,Sales,UAE Exchange,Dubai Hills Mall,1339.0,1257.0
2024-04-02,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,61.8,787360.0,12745.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,665.0,1184.0
2024-04-02,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,58.7,793792.0,13520.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,632.0,1256.0
2024-04-08,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,96.2,1408635.0,14650.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1035.0,1361.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,100.4,1435568.0,14295.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1081.0,1328.0
2024-04-23,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,121.6,1552474.0,12766.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,1309.0,1186.0
2024-04-24,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,97.5,1264045.0,12971.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,1049.0,1205.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,53.9,683820.0,12691.0,Parkside,Sales,UAE Exchange,Dubai Hills Mall,580.0,1179.0
2024-04-02,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,67.4,805134.0,11937.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,725.0,1111.0
2024-04-01,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,118.0,1544320.0,13089.0,Parkside,Sales,UAE Exchange,Dubai Hills Mall,1270.0,1216.0
2024-04-15,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,45.7,676500.0,14800.0,Mulberry Park,Sales,UAE Exchange,Dubai Hills Mall,492.0,1375.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,63.1,781529.0,12389.0,The Pulse Residence,Sales,UAE Exchange,Dubai Hills Mall,679.0,1151.0
2024-04-07,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,66.9,904320.0,13520.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,720.0,1256.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,Studio,Ready,36.8,489060.0,13294.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,396.0,1235.0
2024-04-03,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,115.2,1598360.0,13875.0,Parkside,Sales,UAE Exchange,Dubai Hills Mall,1240.0,1289.0
2024-04-17,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,83.8,941688.0,11238.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,902.0,1044.0
2024-04-19,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,115.5,1562451.0,13530.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,1243.0,1257.0
2024-04-07,EMAAR SOUTH,Apartment,Apartment,3 B/R,Off-Plan,136.5,1884727.0,13810.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,1469.0,1283.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,90.3,1189728.0,13175.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,972.0,1224.0
2024-04-07,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,67.4,1030950.0,15306.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,725.0,1422.0
2024-04-24,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,44.8,512848.0,11453.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,482.0,1064.0
2024-04-11,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,91.6,1120096.0,12228.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,986.0,1136.0
2024-04-23,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,64.5,832800.0,12917.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,694.0,1200.0
2024-04-06,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,98.6,1323067.0,13423.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,1061.0,1247.0
2024-04-02,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,65.7,908495.0,13832.0,The Pulse Residence,Sales,UAE Exchange,Dubai Hills Mall,707.0,1285.0
2024-04-18,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,110.8,1381494.0,12465.0,The Pulse Residence,Sales,UAE Exchange,Dubai Hills Mall,1193.0,1158.0
2024-04-12,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,74.8,975660.0,13046.0,The Pulse Residence,Sales,UAE Exchange,Dubai Hills Mall,805.0,1212.0
2024-04-17,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,73.5,894621.0,12174.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,791.0,1131.0
2024-04-07,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,75.2,961092.0,12788.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,809.0,1188.0
2024-04-05,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,43.0,539395.0,12540.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,463.0,1165.0
2024-04-11,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,51.4,734937.0,14305.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,553.0,1329.0
2024-04-25,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,71.6,943704.0,13175.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,771.0,1224.0
2024-04-04,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,123.1,1587350.0,12895.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,1325.0,1198.0
2024-04-05,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,103.4,1259916.0,12185.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1113.0,1132.0
2024-04-05,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,65.3,828134.0,12680.0,Golf Links,Sales,UAE Exchange,Dubai Hills Mall,703.0,1178.0
2024-04-27,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,62.4,738528.0,11830.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,672.0,1099.0
2024-04-17,EMAAR SOUTH,Apartment,Apartment,3 B/R,Off-Plan,132.3,1653264.0,12497.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1424.0,1161.0
2024-04-16,EMAAR SOUTH,Apartment,Apartment,Studio,Ready,45.2,633100.0,13993.0,Mimosa,Sales,UAE Exchange,Dubai Hills Mall,487.0,1300.0
2024-04-02,EMAAR SOUTH,Apartment,Apartment,Studio,Off-Plan,35.1,473256.0,13477.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,378.0,1252.0
2024-04-16,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,98.8,1383200.0,13993.0,Golf Links,Sales,UAE Exchange,Dubai Hills Mall,1063.0,1301.0
2024-04-17,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,62.1,873744.0,14079.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,668.0,1308.0
2024-04-20,EMAAR SOUTH,Apartment,Apartment,1 B/R,Ready,78.7,891891.0,11334.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,847.0,1053.0
2024-04-13,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,116.8,1463148.0,12529.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1257.0,1164.0
2024-04-08,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,92.0,1130580.0,12292.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,990.0,1142.0
2024-04-22,EMAAR SOUTH,Apartment,Apartment,Studio,Ready,41.6,515200.0,12379.0,Parkside,Sales,UAE Exchange,Dubai Hills Mall,448.0,1150.0
2024-04-12,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,63.9,795328.0,12443.0,Almeria,Sales,UAE Exchange,Dubai Hills Mall,688.0,1156.0
2024-04-08,EMAAR SOUTH,Apartment,Apartment,2 B/R,Off-Plan,104.5,1265625.0,12110.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1125.0,1125.0
2024-04-24,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,59.9,830115.0,13853.0,Greenway,Sales,UAE Exchange,Dubai Hills Mall,645.0,1287.0
2024-04-17,EMAAR SOUTH,Apartment,Apartment,Studio,Ready,43.5,601848.0,13843.0,Urbana,Sales,UAE Exchange,Dubai Hills Mall,468.0,1286.0
2024-04-10,EMAAR SOUTH,Apartment,Apartment,2 B/R,Ready,108.5,1420288.0,13089.0,Expo Golf Villas,Sales,UAE Exchange,Dubai Hills Mall,1168.0,1216.0
2024-04-05,EMAAR SOUTH,Apartment,Apartment,1 B/R,Off-Plan,68.8,947739.0,13767.0,Fairway Residences,Sales,UAE Exchange,Dubai Hills Mall,741.0,1279.0
2024-04-06,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,170.1,1666210.0,9795.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,1831.0,910.0
2024-04-11,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,270.7,2916914.0,10775.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2914.0,1001.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,261.8,2888450.0,11033.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2818.0,1025.0
2024-04-13,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,285.1,3151863.0,11055.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,3069.0,1027.0
2024-04-01,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,228.3,2285010.0,10011.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2457.0,930.0
2024-04-17,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,174.5,1960632.0,11238.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,1878.0,1044.0
2024-04-07,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,211.4,2202200.0,10420.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2276.0,968.0
2024-04-08,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,276.2,3317868.0,12013.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2973.0,1116.0
2024-04-20,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,251.6,2645716.0,10516.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2708.0,977.0
2024-04-14,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,277.6,3227040.0,11625.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,2988.0,1080.0
2024-04-10,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,271.0,2453197.0,9053.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2917.0,841.0
2024-04-23,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,197.4,2237625.0,11334.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2125.0,1053.0
2024-04-07,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,293.8,3093414.0,10527.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,3162.0,978.0
2024-04-27,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,225.6,2542116.0,11270.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2428.0,1047.0
2024-04-16,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,215.8,2506517.0,11614.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2323.0,1079.0
2024-04-02,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,178.7,1927848.0,10786.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,1924.0,1002.0
2024-04-02,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,249.8,2487325.0,9957.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2689.0,925.0
2024-04-14,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,207.7,2604940.0,12540.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,2236.0,1165.0
2024-04-27,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,239.4,2283222.0,9537.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2577.0,886.0
2024-04-07,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,297.0,3225773.0,10861.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,3197.0,1009.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,193.1,2144496.0,11108.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2079.0,1032.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,169.5,1974650.0,11647.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,1824.0,1083.0
2024-04-19,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,187.8,2156407.0,11485.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2021.0,1067.0
2024-04-06,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,177.9,1987770.0,11173.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,1915.0,1038.0
2024-04-11,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,190.4,1992600.0,10463.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2049.0,972.0
2024-04-20,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,267.5,3123715.0,11679.0,The Pulse Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2879.0,1085.0
2024-04-09,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,215.9,2451820.0,11356.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2324.0,1055.0
2024-04-01,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,284.6,3565332.0,12529.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,3063.0,1164.0
2024-04-07,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Ready,276.6,2968069.0,10732.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2977.0,997.0
2024-04-14,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,213.6,2533498.0,11862.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,2299.0,1102.0
2024-04-10,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Ready,168.7,1768784.0,10484.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,1816.0,974.0
2024-04-02,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,214.6,2169090.0,10107.0,Urbana I,Sales,UAE Exchange,Dubai Hills Mall,2310.0,939.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,215.5,2350160.0,10904.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,2320.0,1013.0
2024-04-17,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,182.6,2104515.0,11528.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,1966.0,1070.0
2024-04-17,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,202.8,2300882.0,11345.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,2183.0,1054.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,270.9,3023892.0,11162.0,Urbana II,Sales,UAE Exchange,Dubai Hills Mall,2916.0,1037.0
2024-04-05,EMAAR SOUTH,Townhouse,Townhouse,3 B/R,Off-Plan,183.1,2047869.0,11184.0,Urbana III,Sales,UAE Exchange,Dubai Hills Mall,1971.0,1039.0
2024-04-15,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,285.0,3175380.0,11141.0,Golf Dale,Sales,UAE Exchange,Dubai Hills Mall,3068.0,1035.0
2024-04-02,EMAAR SOUTH,Townhouse,Townhouse,4 B/R,Off-Plan,290.7,3006969.0,10344.0,Greenway Townhouses,Sales,UAE Exchange,Dubai Hills Mall,3129.0,961.0
